Ont name,Classification time (ms),Reasoner
0e07c427-d82e-4fab-a4c4-c66dcff9bea2_to_anatomy.obo_functional.owl,3076.5,HERMIT
0e0881b5-5d68-47d2-8d15-60e51f79d107_PVW2.owl_functional.owl,1807.5,HERMIT
0e3e6c73-e566-403c-b18f-8856c222c222_y_cocktail.ttl_functional.owl,2016,HERMIT
0e7c85d3-5d17-454e-8177-a833127d9c0e_wine.owl_functional.owl,1887,HERMIT
0e8deb38-f2e2-40f2-9d28-e9fd6055e04f_UserCentric.owl_functional.owl,2360.5,HERMIT
0eae551f-38f1-4fee-ac89-046d6c0993b6_onto.rdf_functional.owl,1981.5,HERMIT
0eb05980-521e-47a3-9f38-b555c5548e36_ndaryLayer.owl_functional.owl,207851,HERMIT
0eb344e2-2e4f-4082-8a30-14353a3e7274_gml.owl_functional.owl,2287.5,HERMIT
0eb403ce-063b-4c04-b30a-7adab65151ba_Kahla.rdf_functional.owl,2026.5,HERMIT
0ec6e375-30a6-4701-a0f9-b51634fb7605_ethernet.owl_functional.owl,3600000,HERMIT
0ecffa0a-4dca-4a45-8370-51991f253530_ge_trimmer.rdf_functional.owl,2183.5,HERMIT
0ed9fbed-f0aa-4fcb-a020-8e621505fa8d_ardfoafmap.owl_functional.owl,1680,HERMIT
0ee26867-ddda-4388-ae25-4afb41355095_Profile.owl_functional.owl,-1,HERMIT
0f0a5409-74e0-4f07-9d10-876b2ba14320_Biological.owl_functional.owl,201225.5,HERMIT
0f1ea8ca-729a-4699-84a0-60765e987c41_Vark.ttl_functional.owl,2386,HERMIT
0f2aefc4-a7c1-4649-8dd1-2de71dd232f5_onto.rdf_functional.owl,1944,HERMIT
0f3bfda8-543a-4f00-b97b-59e942f12b9c_Birthday_Party_functional.owl,2156,HERMIT
0f4e0e90-6914-428d-a375-d27028709364_Tractor.ttl_functional.owl,1962,HERMIT
0f50cfb0-4be7-4239-8816-b5e06f63beb7_erativeOCL.owl_functional.owl,2756,HERMIT
0f6d6b44-975b-4aad-b441-73164ba93859_Amigo.owl_functional.owl,1986,HERMIT
0f88403b-27b1-4c15-8862-c7e85ce0ec55_ExtendedDnS.owl_functional.owl,25370.5,HERMIT
0fd71c33-6283-4ce0-b326-b7ec9bd64157_regulation.obo_functional.owl,65405,HERMIT
0ff9edc8-9c38-4043-902e-b25e67433087_dgets_v0.1.owl_functional.owl,3420.5,HERMIT
1002e371-dd87-43e5-9b20-3ca401c4c409_base_functional.owl,1851.5,HERMIT
1005428a-2fbc-43d4-9399-2a74966f8624_Brandy.ttl_functional.owl,2775,HERMIT
10142bca-f95e-4bbd-a505-26dceaca21c2_dbpedia_3.8.owl_functional.owl,3563.5,HERMIT
1015f8a2-fadd-4d1c-a248-34edf51b214d_sgenechrom.owl_functional.owl,21136,HERMIT
1035876c-209d-4567-ab91-dc99e89c6b17_russia1.owl_functional.owl,1809,HERMIT
1046ab56-bf70-408a-b602-8761d5550983_Corsned.ttl_functional.owl,2006.5,HERMIT
105b9e75-b4bc-4e4f-86eb-50a3086726ab_raamplan.owl_functional.owl,2188.5,HERMIT
106ee998-790d-412c-b0d9-baaa1524d185_ting_bench.rdf_functional.owl,2197,HERMIT
1087ecda-74d6-4676-99c1-ae4157e4cc8d_classified.obo_functional.owl,8443,HERMIT
10a66881-c9ba-45e1-bd45-2ab640dc9823_OWLIoTS.owl_functional.owl,4485,HERMIT
10b09c62-62fb-426a-acde-443a9be1ee1d_prerelease.obo_functional.owl,105888.5,HERMIT
10be2e27-bf7c-45cc-95e0-a629c08154cb_paceHeight.owl_functional.owl,215699.5,HERMIT
10e49329-f732-47f1-a1a1-0ecfff78e25d_SUMO.owl_functional.owl,161948.5,HERMIT
10e80190-a408-420f-8922-d0dc225da072_owl10b.owl_functional.owl,2057,HERMIT
10fd0b83-2c14-4c7d-9a29-e7b280a6e2f2_tads.owl_functional.owl,3208,HERMIT
110b4e36-524e-4a42-802a-5d27ee3c9c4d_Power_pro.rdf_functional.owl,2427.5,HERMIT
1112d6f6-08e3-4cf0-a48d-7766522ef1eb_admingeo.owl_functional.owl,2817,HERMIT
1123bfe9-3fb9-4ff2-aa17-15b0339e09a1_Cuajada.ttl_functional.owl,2206.5,HERMIT
11253925-8c78-4fa1-9e13-559eff977623_nnotations.owl_functional.owl,946709,HERMIT
11322155-1505-40cf-ae38-9bea9cf9a39b_vidont.rdf_functional.owl,2320.5,HERMIT
1144a147-9b29-4096-85ec-ec9c8cfaa7c2_icalisexpr.obo_functional.owl,7171.5,HERMIT
11494eb9-a8f9-4de0-a5bb-505cfa39f6fd_e_software.rdf_functional.owl,2173.5,HERMIT
114cafbb-9bd1-4994-b840-41e6c945e47e_formazione.owl_functional.owl,3393,HERMIT
114cfa95-d03c-46d8-80e5-597c38984213_privacy.owl_functional.owl,1836.5,HERMIT
11607552-21d7-4b4c-a134-ecdc8c344b58_Folar.rdf_functional.owl,2438,HERMIT
116f67a2-5c75-43d6-b5b7-a76285a10783_HOM.owl_functional.owl,1547,HERMIT
11e23dda-171d-41c2-83ae-70706edbeba5_ckling_pig.rdf_functional.owl,2238,HERMIT
120f56c8-64ee-4896-9433-ecc1e1d2c1c7_base_vocab.obo_functional.owl,2126,HERMIT
12111031-523a-4101-af43-ee4aaede6696_n_citation.owl_functional.owl,1893.5,HERMIT
12240bc8-a0c7-48b0-8164-c905cf55c21e_ingAstrova.owl_functional.owl,5783,HERMIT
122f4451-34db-41f5-a4c9-724ac4a23a01_vario.obo_functional.owl,2045.5,HERMIT
12336be9-e5c6-428c-a2ea-248dbf46d6f8_vsto.owl_functional.owl,3513,HERMIT
1240e5d2-f848-4574-8836-e5d00e96c85e_nsolidated.owl_functional.owl,1924.5,HERMIT
12b64ea0-1c6b-41ae-883e-0bc5d7cc01b6_ale_cheese.ttl_functional.owl,2248,HERMIT
12b840f1-3551-4306-9a17-62b4f221765f_ccs.rdf_functional.owl,1788.5,HERMIT
12c46cd1-6ba9-44a8-a751-9308d1fb2243_FIX_functional.owl,3876,HERMIT
12c7558e-fdd1-4496-9ab3-10831105c5e4_enomicscomplex_functional.owl,3264.5,HERMIT
12d491a2-9ad7-4676-a5de-4d9d154dabf3_id3.owl_functional.owl,4986.5,HERMIT
12e6b366-f34b-436e-b1ce-9546bc85d136_se2rdftest.xml_functional.owl,2937.5,HERMIT
1309411a-7d91-4264-a132-4a7512d8a563_moire_desk.rdf_functional.owl,2383.5,HERMIT
132a25be-f8f0-4bfe-8efa-0e65ab3259e1_Batten.ttl_functional.owl,2701,HERMIT
13655759-185d-4841-b9db-c2667c8fdb2f_apienstype.owl_functional.owl,24794,HERMIT
13733e8c-4027-44c3-9c01-f7a1e9762b07_onto.rdf_functional.owl,1954,HERMIT
137d2b40-ac32-4f8b-9901-3a34f4a77e5b_yposimple.obo_functional.owl,1500,HERMIT
138b2109-e6d5-4603-a9e9-4a0c097c4303_ontology_functional.owl,1955.5,HERMIT
13a55f2a-09f5-4df9-967e-3fd255c70ef6_Spoon_lure.rdf_functional.owl,2398.5,HERMIT
13b9f212-b58f-4ae7-8db6-77ebe37852b5_testDL1.owl_functional.owl,3054.5,HERMIT
13cf8419-c9df-44f2-b93a-2056f1e49237_Dessert.ttl_functional.owl,2605,HERMIT
13eacac6-8b1e-4366-82e0-047c9f208f19_realmAtmo.owl_functional.owl,217791,HERMIT
13f8e913-fb05-443f-8952-4a27703d8f16_eSemantics.owl_functional.owl,2654,HERMIT
140fdaef-8f4b-423c-b000-55b7c1b26dd7_Multimeter.ttl_functional.owl,2303.5,HERMIT
14233960-0c0b-4d11-a337-a1b2cafd283f_animals.rdf_functional.owl,1459.5,HERMIT
143888a0-8276-420d-84fd-4cfe10824018_ng.obo.CURRENT_functional.owl,1818,HERMIT
147cbe7c-d161-4214-8ced-0f838c6d33f7_onto.rdf_functional.owl,1762.5,HERMIT
14871cac-cf5a-4afd-9f40-9f095253b688_esg.owl_functional.owl,3320.5,HERMIT
1497b1af-138b-42d7-aa9a-927bc1043d78_cipitation.owl_functional.owl,164822.5,HERMIT
14980344-3e02-4323-a05f-e1697a27f833_biotop.owl_functional.owl,2530.5,HERMIT
14a56bda-2c24-4a1e-8a7b-51c58eab38e0_i_taxonomy.obo_functional.owl,570933.5,HERMIT
14aba0f3-7984-49e8-ab31-d41065fb384c_g_material.rdf_functional.owl,2237,HERMIT
14e21c67-ac27-4f8a-abf6-0b8e8cec5c7c_onto.rdf_functional.owl,1972,HERMIT
14fd4300-c690-4ede-a13d-d037249551ee_Squid.rdf_functional.owl,2124,HERMIT
15003dd8-c454-4d57-9f1a-16704597d97c_edElements.owl_functional.owl,2253,HERMIT
150056c5-9d93-469d-8385-bf23f3a2239c_anDynamics.owl_functional.owl,213883.5,HERMIT
1508dd36-1e8c-4c5a-8b37-1485d72d4d4d_onto.rdf_functional.owl,1678,HERMIT
152f2229-a1bc-45f9-9e0d-b12c2aa0a7f6_Sideboard.ttl_functional.owl,2152,HERMIT
15377b48-b5c3-4cd1-82c6-f40477b0f37f_linklings.owl_functional.owl,2368,HERMIT
153a417a-84a8-4849-a246-bbaeb3cb8e11_Check_valve.rdf_functional.owl,2078.5,HERMIT
156fbe54-84cb-463f-ad6a-8804a729547a_esg.owl_functional.owl,2129,HERMIT
157347ea-7f9d-40dd-b635-a3b83274df87_4802s1s2s1.owl_functional.owl,4810,HERMIT
15ca6132-4037-4b34-ab30-374f81e877e3_or_network.owl_functional.owl,3612,HERMIT
15d2755a-2598-452d-b26d-626398e79e2f_orialstep1.owl_functional.owl,1831.5,HERMIT
15d2f7b1-f04b-4820-a39b-1c20d8cc902d_Tia_Maria.rdf_functional.owl,2255,HERMIT
15da540f-d51a-4143-aa19-a1510f24c025_artelite.owl_functional.owl,2113,HERMIT
15f3f9c6-4de9-4a8d-b52b-81bed496ba52_PaulFisher.rdf_functional.owl,1754.5,HERMIT
16060d98-1832-493e-b5db-35939b624ebb_rySMW_releases_functional.owl,1813,HERMIT
16083e2b-b068-4b83-817d-18c78da59aad_phenAtmoSky.owl_functional.owl,203240,HERMIT
160c18d5-ae40-40dc-a2e3-428a86981996_dtn.owl_functional.owl,1800988,HERMIT
161897b2-3680-43a8-a1b2-ce519eee996f_fety_valve.rdf_functional.owl,3429.5,HERMIT
161e0e35-344d-4665-aa70-8fa9193a9eb7_SpaceScale.owl_functional.owl,220238.5,HERMIT
1630b64f-9852-4bf1-b237-d90d622ac6a0_ns.owl_functional.owl,3154.5,HERMIT
163719c5-ce52-4555-b5a0-b7dc8a677f56_onto.rdf_functional.owl,1498.5,HERMIT
165a2aee-874a-4538-bfdc-9a91879bcff5_DDANAT.obo_functional.owl,1650,HERMIT
1673b157-5dd9-45b6-98b1-a5f8053c6586_iteseermap.owl_functional.owl,2365.5,HERMIT
1679abf2-c813-4b90-980e-6a77581b5f05_y.obo.PREVIOUS_functional.owl,6125.5,HERMIT
168c1edd-a67a-494c-b1be-4b5839700243_vsao.owl_functional.owl,2295,HERMIT
168cc67e-ff5b-4b6a-9346-66a7579c1cce_er_heating.rdf_functional.owl,2130.5,HERMIT
169a7b10-d9ac-4a8b-817e-2f5a11b2310a_eryContext.owl_functional.owl,2114.5,HERMIT
16ad608c-4451-4588-8e19-58f33a5962fe_Blade.rdf_functional.owl,2727,HERMIT
16bf958c-504d-4f6f-8ec6-b47df986d06e_Meatloaf.ttl_functional.owl,2176.5,HERMIT
16c5632f-b014-4ff6-a7b8-7ff7def81ac9_mssoftware.owl_functional.owl,3207.5,HERMIT
16e10006-745f-4e77-bdf9-27dd640ac68f_echromtbox.owl_functional.owl,29159.5,HERMIT
16ecf50c-8c60-446a-a6a6-f3912411d6c7_meGeologic.owl_functional.owl,11137.5,HERMIT
16f42ec9-fb0e-45e0-9795-44660c63537b_functions.owl_functional.owl,2367.5,HERMIT
16fdce37-6a99-44d4-81fe-ee881b5bfc95_IBM_RS64.ttl_functional.owl,3152,HERMIT
170968b4-fbb3-476a-8b4e-3274efc91219_codprojects.owl_functional.owl,1658.5,HERMIT
1715aa0a-05d5-40f1-b907-84cee9a76899__converter.ttl_functional.owl,2162.5,HERMIT
17184bb7-b3b9-4a1e-9c47-824c971a247d_FMolecule2.owl_functional.owl,6213,HERMIT
172efe6a-cae1-44ba-afad-29469441e9aa_lectronics.owl_functional.owl,2412.5,HERMIT
176c09c5-07a7-467b-bf0d-3e0b88139789_NIFOrganism.owl_functional.owl,19366,HERMIT
177164c1-a970-4bb9-9a5c-ad8aa43c1367_location_functional.owl,1885,HERMIT
1779a8c2-9250-4f50-bda3-51840cedddb3_nbo.obo_functional.owl,2602,HERMIT
178a2a5a-4c99-43df-8310-a3a484600901_ly_Rancher.ttl_functional.owl,2177.5,HERMIT
17acbc08-2eca-4d98-ab3b-c530a17fd769_pomerged.owl_functional.owl,3340,HERMIT
17b81583-6e9c-4953-b50f-28707173f341_opRotation.owl_functional.owl,221650.5,HERMIT
17c314cd-d9d4-467e-8034-313200d06697_modore_128.ttl_functional.owl,2145.5,HERMIT
17c48882-9548-42ca-9f7a-d0a0731c12f4_matrAnimal.owl_functional.owl,205754.5,HERMIT
17ca5ff0-3d29-45e6-9f80-c1ff6c41a18e_onto.owl_functional.owl,1451,HERMIT
17ef81df-3ac6-4e0e-a134-7428376eda5a_COSMO.owl_functional.owl,2776796.5,HERMIT
17f88bf0-ac57-4e09-9687-c0c3d30eb447_moPressure.owl_functional.owl,165581.5,HERMIT
17fe5dd2-bbc3-4668-907f-9b43549deda4_quantity_functional.owl,17706,HERMIT
180c9443-ca87-42af-8112-cc7074a32e68_Cello.rdf_functional.owl,2310.5,HERMIT
1826e870-3854-44e4-8447-5b885042b434_ingContext.owl_functional.owl,2417,HERMIT
182d1c6b-5ded-4b8c-bef8-e9d8e77ab29f_ceCategory.owl_functional.owl,2549.5,HERMIT
18357709-4f9f-4e6e-9a15-7648e020293e_pathology.owl2_functional.owl,2517.5,HERMIT
183b0579-10f4-4745-a361-fb92a1192246_RequestTre.owl_functional.owl,2333,HERMIT
18620dde-7c82-4858-83b4-80bededf1750_vsaosimple.obo_functional.owl,1574.5,HERMIT
DMOP.owl_functional.owl,1433581,HERMIT
1864f82c-5946-4dc4-a386-a3db5f0ca94f_graves.owl_functional.owl,1431.5,HERMIT
187a12d6-6632-473e-9aa7-906e4412d4c7_siodev.owl_functional.owl,14134,HERMIT
187f0d06-043e-4d8a-82a7-f5a2d020ec79_pmbok4.owl_functional.owl,3345,HERMIT
18811a36-1b4e-4aac-bc91-d291faf55662_LMM_L2_v10.owl_functional.owl,10899.5,HERMIT
1881a20b-ff2d-415b-b2cf-d353fb45f31b_rway_valve.ttl_functional.owl,2412.5,HERMIT
18947f63-d0bc-487f-8bd0-73177fec5e00_amework2.0.owl_functional.owl,2328.5,HERMIT
18ac135f-1808-4448-b05b-9802751af468_en_protege.owl_functional.owl,9029.5,HERMIT
18b0d680-3ac2-4ff2-84e4-89c7e5fbd0ad_PA7100.rdf_functional.owl,3088,HERMIT
18b168a3-8696-45a7-afc9-b8d532a2eb04_fbdvsimple.owl_functional.owl,1738,HERMIT
18b4a98c-575a-4784-ac04-e90c6781321b_Annotation.owl_functional.owl,2083.5,HERMIT
18dd1c2c-ca60-4c98-ae3c-d02e71fa9005_iced_bread.rdf_functional.owl,2128.5,HERMIT
18e301bd-c6a5-41f9-8542-e01175cd154d_Musk.rdf_functional.owl,2133,HERMIT
18f5797b-fff5-46d8-996e-00d73f5ef981_Entity.owl_functional.owl,2801.5,HERMIT
192187d1-4123-4eff-90b3-edfe394f1432_3B8_cheese.ttl_functional.owl,2138,HERMIT
1926f433-a5ed-454b-a05e-46cf1cee9d75_el_display.rdf_functional.owl,2058.5,HERMIT
192ab848-6820-47e7-97a7-497247da7e74_ephenotype.obo_functional.owl,5425,HERMIT
192db842-c6f1-4e17-9e5f-6a9d9a54e737_appearances.owl_functional.owl,1733.5,HERMIT
1932acc6-3fa9-41e7-a761-43396ae10494_ontomusica.owl_functional.owl,2143,HERMIT
19433c70-c6eb-4920-9ffb-34cf8bc766ca_Tart.rdf_functional.owl,2192,HERMIT
1968b1db-9ffd-45af-96e6-96b343536f1e_egoryDeveloper_functional.owl,1703.5,HERMIT
1969743c-585d-40e2-933d-c3b79779e7d0_Velveeta.rdf_functional.owl,2322.5,HERMIT
197238bf-04f0-4d6f-b053-2787e5b5492a_y.obo.PREVIOUS_functional.owl,2723,HERMIT
198b4a89-79e8-4a2f-8b2c-5e41e16ba9f9_anical_fan.rdf_functional.owl,2171,HERMIT
19a2fd77-8457-404d-95b0-a59480035bd7_envo.owl2_functional.owl,2915,HERMIT
19c0e590-e643-49d7-b21f-2fc584b1ab11_t_annotate.obo_functional.owl,1330,HERMIT
19c96939-b7eb-420c-b1be-4a587bcb5e10_dtn.owl_functional.owl,2506.5,HERMIT
19d5a281-6a6f-4e2a-a384-9e077831799d_drelations.owl_functional.owl,2009.5,HERMIT
19eb90ee-2225-4edd-9e9a-f7204ef9fd2f_oscillator.rdf_functional.owl,2048.5,HERMIT
19ec4aa2-c849-4d29-911a-981d4f89ecd3_lir.owl_functional.owl,2416.5,HERMIT
19f93cdb-1c97-4a5b-9ca2-ac3f608be2fc_atmo.owl_functional.owl,22379.5,HERMIT
1a25f7d6-fee0-459e-bd9b-63d9dfc21da9_OExtension.owl_functional.owl,1834.5,HERMIT
1a281549-2a09-4bc9-8de6-7a899efe7b32_ECO.owl_functional.owl,1785,HERMIT
1a48cbdf-e5e4-4357-950d-5961118db455_Wurstsalat.rdf_functional.owl,2152.5,HERMIT
1a5eec94-f14b-4653-a002-fd63a344e9a9_2_20091006.owl_functional.owl,6231,HERMIT
1a6cb89a-2c0d-4312-9d12-de7432da7de8_Sago.ttl_functional.owl,2128.5,HERMIT
1ab233ac-c005-476f-95fa-61c0c7515ae2_v_1_4.owl_functional.owl,1873.5,HERMIT
1abb566b-bbaa-40ad-bc1e-a9518475a662_t.obo.PREVIOUS_functional.owl,1676,HERMIT
1abd1de2-b05f-4c77-bb68-6ca320fc2ebb_poundHalon.owl_functional.owl,6496,HERMIT
1ae07ec6-fe69-495e-b085-2907688d22f3_stateRole.owl_functional.owl,154009,HERMIT
1b25f96c-a3d1-4eb0-ad84-ed158c8a245c_relaClimate.owl_functional.owl,133528.5,HERMIT
1b2d4d43-16ab-46b9-8bbb-3da7cba9a414_rerelease.owl2_functional.owl,4869.5,HERMIT
1b2f946f-054c-41e1-a2f3-40e9c8c60bd5_A.obo.PREVIOUS_functional.owl,6338,HERMIT
1b376225-5d7e-49ee-9513-3e00ee758f9b_dam_cheese.ttl_functional.owl,2086,HERMIT
1b396a4a-3993-442c-8733-2f8e6f09f7a4_ments_View.owl_functional.owl,2607,HERMIT
1b39ed51-1fdf-462b-82bc-9982dc0d905a_realm.owl_functional.owl,156725.5,HERMIT
1b45125c-0cc2-4964-99f4-846ae2ccf529_seontology.owl_functional.owl,11377.5,HERMIT
1b618891-3867-49ae-9e8b-9bed4a8700fe_iasted.owl_functional.owl,3176,HERMIT
1b670ea4-90e2-4c38-8266-225bff815f4f_Tire.ttl_functional.owl,2035,HERMIT
1b6ebafe-3437-42da-8650-215b938298f3_n.obo.PREVIOUS_functional.owl,58672,HERMIT
1b81ea35-983c-4230-ba83-86a93eec7c87_tric_watch.rdf_functional.owl,2112.5,HERMIT
1b92bc83-0e2a-4f22-881d-5ab20991ddbd_iwn3.owl_functional.owl,1956,HERMIT
1bcc0e8d-44f9-49ae-a5c9-7e5facd42cfd_Bombarda.ttl_functional.owl,2290,HERMIT
1c0efde0-5fdf-44a5-81ee-a4ec0f85b33c_le_systems.rdf_functional.owl,2265,HERMIT
1c1bb546-5320-4c51-80d7-c3e7157cc5ac_terpro2go.owl2_functional.owl,12051.5,HERMIT
1c209f66-1cbc-432e-9a87-899b58cec461_obi.owl_functional.owl,860753,HERMIT
1c33e136-9f14-4127-ac0c-f3d874b51133_Cuttlefish.rdf_functional.owl,2156.5,HERMIT
1c424762-c1ff-48b5-9271-9a62077ceba4_llekipferl.rdf_functional.owl,2088,HERMIT
1c48131e-1d5f-4e59-aa6d-3cd9a6c8c62b_eam_cheese.rdf_functional.owl,2207,HERMIT
1c6221c0-89c0-4ed7-b1ac-3724019b5fcd_LMM_L1.owl_functional.owl,7750,HERMIT
1c65961b-2d20-4bfe-9805-fe510d23c600_r_aircraft.ttl_functional.owl,2135,HERMIT
1c89563c-23ea-473c-b277-00bb599edae9_mo.rdf.bib.owl_functional.owl,1807,HERMIT
1c8ffcd9-def5-44ca-8b8d-daa850c8af79_OuM.owl_functional.owl,3712.5,HERMIT
1ca758f5-aa0a-4523-b7e5-6c574bebd9f4_an_anatomy.owl_functional.owl,2985.5,HERMIT
1cb4e455-3c0c-4117-9aa6-b40a06ccb8c3_unit.owl_functional.owl,4642,HERMIT
1cb603d0-4461-48b7-b7c5-ffe0cb8133db_i_of_the_Month_functional.owl,1750.5,HERMIT
1ccae797-8b90-4f8d-a03b-326a7906e885_leInferred.owl_functional.owl,1728.5,HERMIT
1cce70fb-0fb0-4d35-a778-e74b6039362a_Cultivator.ttl_functional.owl,2122,HERMIT
1cdf362c-2ae8-4727-b5e9-576130834e04_OBI.obo_functional.owl,8208.5,HERMIT
1ce9731f-2026-46d0-8ab4-724533e88e30_Hushllsost.ttl_functional.owl,2108,HERMIT
1d0294d3-733e-4e41-9c97-2993ce990548_cal_cheese.rdf_functional.owl,2122,HERMIT
1d2653a6-1b3c-4515-8fce-e8b7f01aa294_ficial_fly.ttl_functional.owl,2100.5,HERMIT
1d340b73-57f7-4f92-9367-7f131dd2e647_htning_rod.rdf_functional.owl,2051.5,HERMIT
1d400aee-3cbf-49dd-a937-4efb91f65c2d_emapa.owl_functional.owl,6892.5,HERMIT
1d4272b7-e92e-4776-9f08-892080eab941__fireplace.rdf_functional.owl,2078.5,HERMIT
1d447ee8-3cfc-43bc-9d27-9991b913471d_Butterfat.rdf_functional.owl,2080.5,HERMIT
1d4c57b7-cbfb-4332-a588-7bc6c1544119_imitive1.0.owl_functional.owl,4873.5,HERMIT
1d52231a-9360-459b-97e4-3bfe6f280fe8_Fish_trap.rdf_functional.owl,2366.5,HERMIT
1d65ee83-1270-4ec6-9de8-65cae43199d9_.enlbib.owl_functional.owl,1784.5,HERMIT
1d730b42-a4c4-4c1d-b31a-fcab6477d8cd_actpathway.owl_functional.owl,7566.5,HERMIT
1d7ab82b-263e-46d3-82e3-39cbcd1c9a2a_Comb.rdf_functional.owl,2130.5,HERMIT
1da0dd9e-a152-48d8-854e-92620e62bbe0_STO.owl_functional.owl,2024,HERMIT
1db35b13-94ec-4d5b-826b-69fe1cb26c39_C3A9dictin.rdf_functional.owl,2073,HERMIT
1dc94f07-41c3-4171-abb5-3c2955a8a750_eformation.owl_functional.owl,21474,HERMIT
1de103eb-00ad-4a0c-bf9e-5279acc62cc1_Weisslacker.rdf_functional.owl,2103.5,HERMIT
1dead87e-a09d-4701-a762-5126010c7b4c_Stevedore.rdf_functional.owl,2128,HERMIT
1df2eed5-8300-47c6-9267-674cc0326754_Apple_Inc..rdf_functional.owl,2105.5,HERMIT
1e07fb8c-b97b-4920-83d6-ed106364b183_Danio_rerio.obo_functional.owl,41832.5,HERMIT
1e39ce6b-53f3-4791-8b09-4aff4d8c1ab9_IOLite_v18.owl_functional.owl,3099.5,HERMIT
1e5351d9-efb0-413c-873f-6dc1272ae820_224onto.rdf_functional.owl,1845,HERMIT
1e657d27-1ae8-4d93-b762-69745fff1aee_idgeClosed.owl_functional.owl,1934,HERMIT
1e70ec9f-ee23-441b-95af-db14938c0724_Pollution1.owl_functional.owl,1544,HERMIT
1e91ffe0-85f6-4532-bb5b-8e1c65f25af7_physSolid.owl_functional.owl,22312.5,HERMIT
1e95fdde-6d7e-4b71-9553-e3c0d1a14419_Epoxy.rdf_functional.owl,2211,HERMIT
1efd9c3a-e4a1-446e-afe7-be4d4c19c009_roach_shoe.ttl_functional.owl,2135.5,HERMIT
1f1e10ae-ba19-490d-8365-131487b39b24_Putty_knife.rdf_functional.owl,2112,HERMIT
1f41c76c-0eb3-4e14-bd90-703008fbf13c_mor.mek4.n3_functional.owl,2188,HERMIT
1f8e8f12-970e-44dc-8813-7e4c5e537c2d_Fishing_rod.ttl_functional.owl,2916.5,HERMIT
1fc227df-95e1-4f61-aa4d-2ee9bdc91ca3_pctb.owl_functional.owl,1852,HERMIT
1fc30ab1-b64a-44b2-b4fe-0402806b091c_Virtuoso.ttl_functional.owl,3660,HERMIT
1fe35384-5617-46dc-b433-bb5c4f7144ae_LunarCrater.owl_functional.owl,1274,HERMIT
1fe9b1bf-e389-41b6-a71c-914b1774399e_can_cheese.ttl_functional.owl,2377,HERMIT
1ff1b1dc-c9cf-433f-86f6-4aabc8bcfc4b_latemethod.owl_functional.owl,2595.5,HERMIT
1ff32aa8-b9ca-448b-93af-3c76bcf05041_e42_athome.rdf_functional.owl,1753.5,HERMIT
201c9bc3-dff4-407f-b602-82066633b58e_dlpresplit.owl_functional.owl,1814,HERMIT
2027e67a-a876-4cbb-bac1-3b8b992ca4cd_ObjectProperty_functional.owl,1768,HERMIT
2038c0b7-8c15-4c5b-817e-8d456d941e5e_roughtest.owl_functional.owl,-1,HERMIT
20587d7a-7c92-4314-8ab2-dc43b19257c7_Song.owl_functional.owl,1285,HERMIT
205fd91f-d1fc-4853-992d-43c7e5b35693_A4uterapotheke_functional.owl,1754,HERMIT
206910c8-9e9f-443d-a3dd-700abec07633_ontoutf8.rdf_functional.owl,1967,HERMIT
2073efb5-4b66-4d19-ab44-5e908d74be41_mmodore_64.rdf_functional.owl,2054,HERMIT
207644b0-9bf7-4e7e-9e64-9b741e9fb0c0_Pump.rdf_functional.owl,2063.5,HERMIT
20a3e360-7d28-45a7-b46e-3ec0151abd94_nberg_cake.rdf_functional.owl,2073.5,HERMIT
20d66bd6-8ede-47e3-b2f7-cca4d8cfd568_EAM_Jeff.owl_functional.owl,2076.5,HERMIT
20ec31c5-c1a5-4834-a709-8f64103a6c7c_ce_Manager.ttl_functional.owl,2080.5,HERMIT
20f90afa-257c-4079-a4f5-3fa185182058_go_xp_all.obo_functional.owl,202737.5,HERMIT
20fb95ca-a5c1-485d-bf1c-b97e03733c1c_loo_cheese.rdf_functional.owl,2098,HERMIT
218b2b45-850e-4905-95fe-c72b97c2f5c4_tinstances.owl_functional.owl,1917,HERMIT
21d78713-f90f-483d-80c9-704fc60aa70a_Herring.rdf_functional.owl,2058.5,HERMIT
21ec3256-a2d2-425c-9781-80e266f491cc_us_anatomy.obo_functional.owl,2409.5,HERMIT
21ec9bd9-8307-402d-802b-47ae37593c0d_Boutonnire.ttl_functional.owl,2278.5,HERMIT
221e430f-3493-4591-a71b-5e3548caf1bc_bservation.owl_functional.owl,1804,HERMIT
222fcf8c-ee3d-4d72-a94d-ae1013681f7d_SIO_000008_functional.owl,9103,HERMIT
223c5a23-0bae-47d2-8b38-95ef196e8b96_tification.owl_functional.owl,1705.5,HERMIT
22418c14-5f7a-4046-9656-772539f11c8b_cnov0_2_3.owl_functional.owl,2268,HERMIT
2253263d-3b7e-48dd-9f9e-307a0d19ce48_ov20120724.owl_functional.owl,2075,HERMIT
22603362-d400-4306-8b6b-b742cb9df2f6_ysfunction.owl_functional.owl,1645.5,HERMIT
227a375e-fc73-44ba-b71b-2e931be0b4e1_dantmodule.owl_functional.owl,2879.5,HERMIT
229e085a-35af-4e7c-b9ed-e02a45af5099_COSMOr585.owl_functional.owl,2654516.5,HERMIT
22ab12ac-5ce3-4c84-85c8-5a1497f56b7f_ttky_diode.ttl_functional.owl,2433,HERMIT
22c5cf91-97c7-4fc3-9df8-92ad2c7940f4_ldow2irw.owl_functional.owl,1852.5,HERMIT
